Protein IDs,Protein names,n_variants_present,f_present,mean_WD,max_WD,mean_z,median_log2FC,mean_MiST,mean_specificity,ctrl_detect_ratio_overall,n_high_lines,n_mid_lines,bait_specific_penalty,any_high,any_mid,S,prey_uniprot,struct_status,struct_iptm,struct_ptm,struct_rank,fraction_disordered,has_clash,S_struct,iface_contact_pairs,iface_res_A,iface_res_B,iface_min_ca_dist,iface_mean_ca_dist,iface_mean_plddt,iface_area,iface_hbonds,iface_salt_bridges,iface_hydroph_contacts,score_struct,priority_rank,score_struct_cal,priority_rank_cal
Q59GQ7,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin a3 variant (Fragment) ,5,0.7142857142857143,0.4955571121950301,2.049392620580498,-528890.1408914406,-1.0231782758491832,0.0005345411664885,0.7142857142857142,0.1428571428571428,1,1,0.2857142857142857,True,True,0.418413150197634,,,,,,,,0.418413150197634,,,,,,,,,,,0.209207,652,0.209207,652
B3KX11,T-complex protein 1 subunit gamma ,7,1.0,-0.0015982238289908,-0.0,2.4387908941147893,2.119923136565145,0.322064109091363,0.1224489795918367,0.8571428571428571,0,1,0.8775510204081632,False,True,0.41827394960222,,,,,,,,0.41827394960222,,,,,,,,,,,0.209137,653,0.209137,653
Q9UPE4,Mitochondrial import inner membrane translocase subunit TIM44 ,6,0.8571428571428571,-0.2969695838480279,0.0109705886746517,-148470.38313846526,-0.2584444175282296,0.0,0.7738095238095238,0.1428571428571428,0,1,0.2261904761904761,False,True,0.4179967972280911,,,,,,,,0.4179967972280911,,,,,,,,,,,0.208998,654,0.208998,654
Q00839,Heterogeneous nuclear ribonucleoprotein U ,7,1.0,-0.0704481213348551,0.1034315700071427,-3.0873158378286414,-0.8648334988531161,0.6587505554458052,0.2551020408163266,0.8571428571428571,0,1,0.7448979591836734,False,True,0.4175867362675196,,,,,,,,0.4175867362675196,,,,,,,,,,,0.208793,655,0.208793,655
A0A2R8Y6J3,60S ribosomal protein L5 (Fragment) ,7,1.0,-0.1609714724402985,0.0833074074113445,-2.057641590703561,-2.170873764651379,0.5543861742857507,0.3775510204081632,0.5714285714285714,0,3,0.6224489795918366,False,True,0.4173726532403176,,,,,,,,0.4173726532403176,,,,,,,,,,,0.208686,656,0.208686,656
E9PFH4,Transportin-3 ,5,0.7142857142857143,-0.0393185029533535,1.1630476021454197,304020.9118431249,0.5484578575085735,0.0,0.7142857142857143,0.1428571428571428,0,2,0.2857142857142857,False,True,0.4167869529726856,,,,,,,,0.4167869529726856,,,,,,,,,,,0.208393,657,0.208393,657
P41091,Eukaryotic translation initiation factor 2 subunit 3 ,7,1.0,-0.3621527024265766,0.0445934091752607,1.4003052961648534,0.6940632641830895,0.3517013934953421,0.3673469387755101,0.5714285714285714,0,1,0.6326530612244898,False,True,0.4159450478173759,,,,,,,,0.4159450478173759,,,,,,,,,,,0.207973,658,0.207973,658
A8K5J7,"cDNA FLJ77290, highly similar to Homo sapiens BCL2-associated athanogene 5 (BAG5), mRNA ",6,0.8571428571428571,-0.3255999187555921,0.0996219499012471,-312461.90607053274,-0.4587371046589421,0.0,0.8333333333333334,0.1428571428571428,0,1,0.1666666666666666,False,True,0.4152937271568898,,,,,,,,0.4152937271568898,,,,,,,,,,,0.207647,659,0.207647,659
Q9P2J5,"Leucine--tRNA ligase, cytoplasmic ",7,1.0,-0.0474966193033747,0.015808978425941,0.570292598537253,1.2462815149459343,0.2622587619748169,0.2142857142857142,0.8571428571428571,0,1,0.7857142857142857,False,True,0.4148538160916063,,,,,,,,0.4148538160916063,,,,,,,,,,,0.207427,660,0.207427,660
Q9H9J5,Nucleolar complex protein 2 homolog ,6,0.8571428571428571,-0.2909131726793991,0.0800987791276757,-0.608279826576596,-0.5452328017378427,0.0,0.7619047619047619,0.2857142857142857,0,1,0.238095238095238,False,True,0.4147315153189264,,,,,,,,0.4147315153189264,,,,,,,,,,,0.207366,661,0.207366,661
F8W1R7,Myosin light polypeptide 6 ,7,1.0,-0.0957739441594232,0.0146273229015807,-1.1644066068880892,-1.1921107275383775,0.286554895194009,0.3775510204081633,0.7142857142857143,0,1,0.6224489795918366,False,True,0.4146286682394428,,,,,,,,0.4146286682394428,,,,,,,,,,,0.207314,662,0.207314,662
A0A087WWU8,Tropomyosin alpha-3 chain ,7,1.0,-0.0710875534115105,0.0277436122613383,-2.34238087128918,-1.5022263294603952,0.311245831014344,0.336734693877551,0.5714285714285714,0,2,0.6632653061224489,False,True,0.4140497203575525,,,,,,,,0.4140497203575525,,,,,,,,,,,0.207025,663,0.207025,663
B4DTU7,10-formyltetrahydrofolate dehydrogenase ,3,0.4285714285714285,0.4715135905892483,0.731309119131547,561639.5437390232,0.86177939785712,0.0,0.8571428571428572,0.1428571428571428,0,2,0.1428571428571428,False,True,0.4127212641158373,,,,,,,,0.4127212641158373,,,,,,,,,,,0.206361,664,0.206361,664
O75533,Splicing factor 3B subunit 1 ,7,1.0,0.0409757747909546,0.5406927728199711,0.3283107943053793,0.2662077618749841,0.2229021048779379,0.1836734693877551,0.7142857142857143,0,1,0.8163265306122448,False,True,0.4113726148164354,,,,,,,,0.4113726148164354,,,,,,,,,,,0.205686,665,0.205686,665
B4DGK8,"cDNA FLJ57723, moderately similar to Protein-tyrosine phosphatase mitochondrial 1, mitochondrial ",6,0.8571428571428571,-0.0890793393486822,0.1239103018499395,73403.4433952397,-0.0350332044963491,0.0,0.511904761904762,0.1428571428571428,1,1,0.4880952380952381,True,True,0.4108113823729052,,,,,,,,0.4108113823729052,,,,,,,,,,,0.205406,666,0.205406,666
E9PJF0,Mitogen-activated protein kinase ,7,1.0,-0.2915169503914036,0.2035523935986264,0.2719532821855079,0.2332711620184611,0.0,0.4795918367346939,0.7142857142857143,0,2,0.520408163265306,False,True,0.4104341981379743,,,,,,,,0.4104341981379743,,,,,,,,,,,0.205217,667,0.205217,667
Q96T76,MMS19 nucleotide excision repair protein homolog ,7,1.0,-0.7899677000811757,0.0,25.17971318292714,0.9020862784782756,0.0,0.6530612244897959,0.2857142857142857,0,4,0.3469387755102039,False,True,0.4099302553428656,,,,,,,,0.4099302553428656,,,,,,,,,,,0.204965,668,0.204965,668
Q9Y3F4,Serine-threonine kinase receptor-associated protein ,7,1.0,-0.0170663463855787,0.2193417089044997,0.370771571875116,0.5699512167620036,0.2749912409439745,0.2040816326530612,0.8571428571428571,0,1,0.7959183673469388,False,True,0.4097992893251624,,,,,,,,0.4097992893251624,,,,,,,,,,,0.2049,669,0.2049,669
V9HW72,Epididymis secretory sperm binding protein ,7,1.0,-0.164415269897121,0.0487660159272536,0.4073548509426813,1.3093486582666074,0.2228019101923457,0.2653061224489796,0.8571428571428571,0,1,0.7346938775510203,False,True,0.4096154496342968,,,,,,,,0.4096154496342968,,,,,,,,,,,0.204808,670,0.204808,670
F2Z2E2,Ras GTPase-activating-like protein IQGAP3 ,5,0.7142857142857143,0.0464989626352155,0.6191503984820871,-279229.7186709888,-1.4869100368501158,0.2080328063887616,0.8285714285714286,0.1428571428571428,1,1,0.1714285714285713,True,True,0.4081242060085299,,,,,,,,0.4081242060085299,,,,,,,,,,,0.204062,671,0.204062,671
P21333,Filamin-A ,7,1.0,-0.0655076128212404,-0.0,1.0858244225801443,2.221619927492302,0.2387161354284435,0.1122448979591836,0.8571428571428571,0,1,0.8877551020408163,False,True,0.4071976215503078,,,,,,,,0.4071976215503078,,,,,,,,,,,0.203599,672,0.203599,672
Q8TAS0,ATP synthase subunit gamma (Fragment) ,7,1.0,0.3004118230189969,2.176936820423208,-0.7083786456429325,-0.9580376898478172,0.1350405253336308,0.1224489795918367,0.8571428571428571,0,1,0.8775510204081632,False,True,0.4046870862073373,,,,,,,,0.4046870862073373,,,,,,,,,,,0.202344,673,0.202344,673
Q9H0U3,Magnesium transporter protein 1 ,5,0.7142857142857143,-0.4356317545624794,0.0,440926.5267814884,0.4441196971064585,0.0,0.8571428571428571,0.1428571428571428,1,4,0.1428571428571428,True,True,0.4039149525974869,,,,,,,,0.4039149525974869,,,,,,,,,,,0.201957,674,0.201957,674
P20700,Lamin-B1 ,7,1.0,-0.1107167854196327,0.2020625520391705,0.8507892271969179,1.1273712163677914,0.2625629538755448,0.183673469387755,0.8571428571428571,0,1,0.8163265306122449,False,True,0.4030074919244871,,,,,,,,0.4030074919244871,,,,,,,,,,,0.201504,675,0.201504,675
Q9H9Y6,DNA-directed RNA polymerase I subunit RPA2 ,6,0.8571428571428571,-0.4946729432614574,0.0005969923534279,-25604.85092361733,-0.006884946912022,0.0,0.75,0.1428571428571428,0,1,0.2499999999999999,False,True,0.4030056982560837,,,,,,,,0.4030056982560837,,,,,,,,,,,0.201503,676,0.201503,676
E9PBS1,AIR carboxylase (Fragment) ,7,1.0,0.2721873556336428,1.9053114894355,-0.9155787821096204,-0.749480395805108,0.1351114847959525,0.1122448979591836,0.8571428571428571,0,1,0.8877551020408163,False,True,0.4026802146191445,,,,,,,,0.4026802146191445,,,,,,,,,,,0.20134,677,0.20134,677
Q5VWZ2,Lysophospholipase-like protein 1 ,7,1.0,-0.140504109735187,0.818865790979074,-1.457868479784265,-0.5866904251082659,0.0,0.4183673469387755,0.8571428571428571,0,1,0.5816326530612245,False,True,0.4023064660417952,,,,,,,,0.4023064660417952,,,,,,,,,,,0.201153,678,0.201153,678
E9PJD9,60S ribosomal protein L27a ,7,1.0,0.1275331586565694,0.8571428571428777,-0.3220321138282131,-0.20954626600912,0.2192390021627165,0.1326530612244898,0.8571428571428571,0,1,0.8673469387755102,False,True,0.4019800254127858,,,,,,,,0.4019800254127858,,,,,,,,,,,0.20099,679,0.20099,679
P52272,Heterogeneous nuclear ribonucleoprotein M ,7,1.0,0.0755841703149246,0.5290891922044726,0.6573229195192771,0.480357391954989,0.216701086513509,0.1122448979591836,0.8571428571428571,0,1,0.8877551020408163,False,True,0.401150934689438,,,,,,,,0.401150934689438,,,,,,,,,,,0.200575,680,0.200575,680
A0A140VJW5,"Aspartate--tRNA ligase, cytoplasmic ",7,1.0,0.0130316098462952,0.0912212689240669,1.5682614987375156,1.1143814992777727,0.2008126269222689,0.1122448979591836,0.8571428571428571,0,1,0.8877551020408163,False,True,0.400986738031685,,,,,,,,0.400986738031685,,,,,,,,,,,0.200493,681,0.200493,681
J3QL14,V-type proton ATPase subunit d 1 (Fragment) ,6,0.8571428571428571,-0.2318943431424109,0.3249868046430113,-3.239515982461843,-0.1094735713969417,0.0,0.6309523809523809,0.4285714285714285,0,2,0.369047619047619,False,True,0.4008008527974958,,,,,,,,0.4008008527974958,,,,,,,,,,,0.2004,682,0.2004,682
A0A0U1RQF0,3-hydroxyacyl-[acyl-carrier-protein] dehydratase ,7,1.0,-0.0830853030307112,0.0,1.6894036106453607,1.2513686081539426,0.3105186908039817,0.1122448979591836,0.8571428571428571,0,1,0.8877551020408163,False,True,0.3990720436787615,,,,,,,,0.3990720436787615,,,,,,,,,,,0.199536,683,0.199536,683
F2Z388,60S ribosomal protein L35 ,7,1.0,0.0309390276080618,0.3124181923852981,2.1073595597857744,0.5676494101591487,0.2028245047699257,0.1224489795918367,0.8571428571428571,0,1,0.8775510204081632,False,True,0.3985216878015488,,,,,,,,0.3985216878015488,,,,,,,,,,,0.199261,684,0.199261,684
V9HWJ5,Nicotinate-nucleotide pyrophosphorylase [carboxylating] ,7,1.0,-0.2966142030394524,0.0980011051665163,-3.798196095232022,-2.141045780132149,0.4122919438346956,0.3877551020408163,0.5714285714285714,0,2,0.6122448979591837,False,True,0.3984479589266877,,,,,,,,0.3984479589266877,,,,,,,,,,,0.199224,685,0.199224,685
P25490,Transcriptional repressor protein YY1 ,4,0.5714285714285714,0.2970989516874452,0.444118308543854,-0.2925735027331422,-0.0543042087381557,0.017485289060978,0.8214285714285714,0.2857142857142857,1,2,0.1785714285714285,True,True,0.3983772617661298,,,,,,,,0.3983772617661298,,,,,,,,,,,0.199189,686,0.199189,686
C9J4Z3,60S ribosomal protein L37a ,7,1.0,0.031947235756953,0.1454147784529779,0.4930025019501374,0.4028753891905658,0.1701983360984554,0.1428571428571428,0.8571428571428571,0,1,0.8571428571428571,False,True,0.3981136632127455,,,,,,,,0.3981136632127455,,,,,,,,,,,0.199057,687,0.199057,687
A0A384NPQ2,Epididymis secretory sperm binding protein ,7,1.0,-0.2368336122647494,0.3403249166807915,-1.563557879477034,-1.3903121869583366,0.6685053745121213,0.2551020408163266,0.8571428571428571,0,1,0.7448979591836734,False,True,0.3964793883621161,,,,,,,,0.3964793883621161,,,,,,,,,,,0.19824,688,0.19824,688
A0A024R326,60S ribosomal protein L29 ,7,1.0,-0.060401964015111,0.1096635408902284,0.3720665239502964,0.5259930587158514,0.1886678877090086,0.173469387755102,0.8571428571428571,0,1,0.826530612244898,False,True,0.3960026465994695,,,,,,,,0.3960026465994695,,,,,,,,,,,0.198001,689,0.198001,689
Q6IQ30,Polyadenylate-binding protein ,7,1.0,-0.0910098009324985,0.0,0.305111965040507,0.1897071707255584,0.2241486598975037,0.2040816326530612,0.8571428571428571,0,1,0.7959183673469388,False,True,0.3958909841273529,,,,,,,,0.3958909841273529,,,,,,,,,,,0.197945,690,0.197945,690
A0A024R1N4,ATP-dependent DNA helicase 2 subunit 1 ,7,1.0,0.0593510084243429,0.4220604279108272,-9.272142829531871,-0.6759610408108152,0.1866083396580979,0.1224489795918367,0.7142857142857143,0,1,0.8775510204081632,False,True,0.3921936079320856,,,,,,,,0.3921936079320856,,,,,,,,,,,0.196097,691,0.196097,691
P07437,Tubulin beta chain ,7,1.0,-0.0563762563332073,-0.0,-0.7176718347133993,-0.2212861458948296,0.3024955521882917,0.1224489795918367,0.7142857142857143,0,1,0.8775510204081632,False,True,0.3920906975822422,,,,,,,,0.3920906975822422,,,,,,,,,,,0.196045,692,0.196045,692
Q96H29,ER lumen protein-retaining receptor ,7,1.0,-0.0785083564420098,0.0,0.1801273705257689,0.4558997521560144,0.1860673879026523,0.1530612244897959,0.8571428571428571,0,1,0.8469387755102041,False,True,0.39037151477031,,,,,,,,0.39037151477031,,,,,,,,,,,0.195186,693,0.195186,693
Q99623,Prohibitin-2 ,7,1.0,-0.012190705868401,0.0,0.7026289700694283,0.3699713906005719,0.1651798273179317,0.1224489795918367,0.8571428571428571,0,1,0.8775510204081632,False,True,0.3902348540841665,,,,,,,,0.3902348540841665,,,,,,,,,,,0.195117,694,0.195117,694
C0JYZ2,Titin ,4,0.5714285714285714,0.0295094592387685,0.3860994414396351,-0.533906387199597,-2.414784290588649,0.2850187408510555,0.9285714285714286,0.0,1,1,0.0714285714285714,True,True,0.3876620661778533,,,,,,,,0.3876620661778533,,,,,,,,,,,0.193831,695,0.193831,695
A0A024QZT0,Outer mitochondrial membrane protein porin 2 ,7,1.0,-0.0942376919688532,-0.0,0.8783351637794521,0.6135136221438451,0.2127846831852111,0.1224489795918367,0.8571428571428571,0,1,0.8775510204081632,False,True,0.3874647236100146,,,,,,,,0.3874647236100146,,,,,,,,,,,0.193732,696,0.193732,696
Q75MH1,40S ribosomal protein S26 ,7,1.0,-0.0265350850020819,-0.0,-1.1029386968461896,-0.2904150654397739,0.2686035852497093,0.1224489795918367,0.8571428571428571,0,1,0.8775510204081632,False,True,0.3874119425997473,,,,,,,,0.3874119425997473,,,,,,,,,,,0.193706,697,0.193706,697
P26599,Polypyrimidine tract-binding protein 1 ,7,1.0,-0.0574246812918076,0.0,0.4861066817006418,0.3927707183851368,0.1619673748444792,0.1224489795918367,0.8571428571428571,0,1,0.8775510204081632,False,True,0.3859385896007153,,,,,,,,0.3859385896007153,,,,,,,,,,,0.192969,698,0.192969,698
P06733,Alpha-enolase ,7,1.0,-0.1820962852662362,0.0,0.4317580294967539,1.2549327286180407,0.2116996669684104,0.1224489795918367,0.8571428571428571,0,1,0.8775510204081632,False,True,0.3857339472192898,,,,,,,,0.3857339472192898,,,,,,,,,,,0.192867,699,0.192867,699
A8K3Y5,cDNA FLJ78186 ,7,1.0,-0.0709907916776764,-0.0,-2.434451932429299,-0.4486070675825964,0.1490009365966325,0.1530612244897959,0.7142857142857143,0,1,0.8469387755102041,False,True,0.3845030267948222,,,,,,,,0.3845030267948222,,,,,,,,,,,0.192252,700,0.192252,700
Q6FHF5,Proliferating cell nuclear antigen (Fragment) ,7,1.0,-0.0110513708438372,0.0,-0.1373005611885409,-0.1941082148252846,0.1936191523156421,0.1122448979591836,0.8571428571428571,0,1,0.8877551020408163,False,True,0.3843905181885274,,,,,,,,0.3843905181885274,,,,,,,,,,,0.192195,701,0.192195,701
O43390,Heterogeneous nuclear ribonucleoprotein R ,7,1.0,-0.0175616934154244,-0.0,-17.0768573676967,-2.2738131945840934,0.1959945075536086,0.1632653061224489,0.4285714285714285,0,1,0.836734693877551,False,True,0.3843211731913325,,,,,,,,0.3843211731913325,,,,,,,,,,,0.192161,702,0.192161,702
Q8NCF7,"Phosphate carrier protein, mitochondrial ",7,1.0,0.0151130973180754,0.1487742664475791,-0.4403056148531225,-0.536151592763467,0.1710660290797402,0.1224489795918367,0.8571428571428571,0,1,0.8775510204081632,False,True,0.3835715389642632,,,,,,,,0.3835715389642632,,,,,,,,,,,0.191786,703,0.191786,703
O00231,26S proteasome non-ATPase regulatory subunit 11 ,7,1.0,-0.1409827404913451,0.0764982398436137,0.6943564012506221,0.5703611102394781,0.2043147118139303,0.1326530612244897,0.8571428571428571,0,1,0.8673469387755102,False,True,0.3835397077865483,,,,,,,,0.3835397077865483,,,,,,,,,,,0.19177,704,0.19177,704
Q9H9Y4,GPN-loop GTPase 2 ,6,0.8571428571428571,-0.558335101199958,0.0061431732618883,-288757.9946107951,-0.7939633658580707,0.0,0.7857142857142857,0.1428571428571428,0,2,0.2142857142857142,False,True,0.3832258436593792,,,,,,,,0.3832258436593792,,,,,,,,,,,0.191613,705,0.191613,705
P62750,60S ribosomal protein L23a ,7,1.0,-0.1114722137957486,0.0226518942464092,-0.4873230527574722,-0.304765082798422,0.2471109963254456,0.1224489795918367,0.8571428571428571,0,1,0.8775510204081632,False,True,0.3779057274446401,,,,,,,,0.3779057274446401,,,,,,,,,,,0.188953,706,0.188953,706
I3L3P7,40S ribosomal protein S15a ,7,1.0,-0.0565733151542971,0.0,-0.3843626157335797,-0.3003243121544443,0.1459008724266308,0.1122448979591836,0.8571428571428571,0,1,0.8877551020408163,False,True,0.3763009778410131,,,,,,,,0.3763009778410131,,,,,,,,,,,0.18815,707,0.18815,707
P22626,Heterogeneous nuclear ribonucleoproteins A2/B1 ,7,1.0,-0.0611271269801378,-0.0,-0.4624810432224494,-0.5640433540412815,0.2051418589302707,0.1122448979591836,0.8571428571428571,0,1,0.8877551020408163,False,True,0.3762530248728487,,,,,,,,0.3762530248728487,,,,,,,,,,,0.188127,708,0.188127,708
P17844,Probable ATP-dependent RNA helicase DDX5 ,7,1.0,-0.1770199122108539,-0.0,2.8595312857858164,0.22991418142918,0.2137512560757798,0.1122448979591836,0.8571428571428571,0,1,0.8877551020408163,False,True,0.3739576529870902,,,,,,,,0.3739576529870902,,,,,,,,,,,0.186979,709,0.186979,709
F8W7C6,60S ribosomal protein L10 ,7,1.0,-0.1805820568460464,-0.0,0.392337381991053,0.2017235026129746,0.210328431406377,0.1122448979591836,0.8571428571428571,0,1,0.8877551020408163,False,True,0.3731303523470248,,,,,,,,0.3731303523470248,,,,,,,,,,,0.186565,710,0.186565,710
B4E1E4,Eukaryotic translation initiation factor 4E type 2 ,5,0.7142857142857143,0.0510569190862279,0.5358112375933594,1.6248805327108886,1.180313535908624,0.0870160837713095,0.4285714285714285,0.4285714285714285,0,2,0.5714285714285714,False,True,0.3727284071783633,,,,,,,,0.3727284071783633,,,,,,,,,,,0.186364,711,0.186364,711
A0A024RDF4,"Heterogeneous nuclear ribonucleoprotein D (AU-rich element RNA binding protein 1, 37kDa), isoform CRA_e ",7,1.0,-0.0948967185724903,-0.0,-0.9412860086655293,-0.6742955667754451,0.1622159709284233,0.1122448979591836,0.8571428571428571,0,1,0.8877551020408163,False,True,0.3695128343054786,,,,,,,,0.3695128343054786,,,,,,,,,,,0.184756,712,0.184756,712
Q9NZI8,Insulin-like growth factor 2 mRNA-binding protein 1 ,7,1.0,-0.1289182752227352,-0.0,-0.6387591128751783,-0.6919369084421412,0.1712995949867995,0.1224489795918367,0.8571428571428571,0,1,0.8775510204081632,False,True,0.3680315905896405,,,,,,,,0.3680315905896405,,,,,,,,,,,0.184016,713,0.184016,713
Q5U0N1,MLF2 protein ,5,0.7142857142857143,-0.5154010769792793,0.0,97051.58100841646,-0.201679204812919,0.0,0.8,0.1428571428571428,1,1,0.1999999999999999,True,True,0.3671984628659215,,,,,,,,0.3671984628659215,,,,,,,,,,,0.183599,714,0.183599,714
A0A0D9SEM9,ATP-dependent RNA helicase DDX39A (Fragment) ,5,0.7142857142857143,-0.4612005372402398,-0.0593888503495662,-331895.57944388705,-0.5516092395952406,0.0,0.8714285714285716,0.1428571428571428,0,1,0.1285714285714285,False,True,0.3620444342848766,,,,,,,,0.3620444342848766,,,,,,,,,,,0.181022,715,0.181022,715
A0A024R3R6,"Nucleoporin 133kDa, isoform CRA_a ",6,0.8571428571428571,0.1126985772643794,0.433434404960833,-1.8523864690429703,-0.573339760250601,0.0230756595428536,0.2261904761904762,0.7142857142857143,0,1,0.7738095238095237,False,True,0.3608754331974688,,,,,,,,0.3608754331974688,,,,,,,,,,,0.180438,716,0.180438,716
B2RBA0,Pre-mRNA-splicing factor SLU7 ,2,0.2857142857142857,0.9567810662541992,1.2510222264627209,-0.1432450340339048,-0.0267370622453614,0.0,0.75,0.4285714285714285,0,1,0.2499999999999999,False,True,0.3578894761817535,,,,,,,,0.3578894761817535,,,,,,,,,,,0.178945,717,0.178945,717
Q9NR33,DNA polymerase epsilon subunit 4 ,4,0.5714285714285714,0.0418962417971346,0.2779647791812663,5.470483023848197,1.047680083824842,0.0,0.5714285714285714,0.4285714285714285,0,3,0.4285714285714286,False,True,0.3427516392113444,,,,,,,,0.3427516392113444,,,,,,,,,,,0.171376,718,0.171376,718
